period,destination_code,destination_iso,destination,export_value_usd,month,year
202309,598,PNG,Papua New Guinea,404135.0,2023-09-01,2023
202309,600,PRY,Paraguay,125079.0,2023-09-01,2023
202309,604,PER,Peru,1299186.0,2023-09-01,2023
202309,608,PHL,Philippines,12378061.0,2023-09-01,2023
202309,616,POL,Poland,78486292.0,2023-09-01,2023
202309,620,PRT,Portugal,3811000.0,2023-09-01,2023
202309,624,GNB,Guinea-Bissau,3209.0,2023-09-01,2023
202309,626,TLS,Timor-Leste,6553.0,2023-09-01,2023
202309,634,QAT,Qatar,110226.0,2023-09-01,2023
202309,636,A79,"Rest of America, nes",12152.0,2023-09-01,2023
202309,642,ROU,Romania,2754857.0,2023-09-01,2023
202309,643,RUS,Russian Federation,32393569.0,2023-09-01,2023
202309,682,SAU,Saudi Arabia,12715283.0,2023-09-01,2023
202309,686,SEN,Senegal,338803.0,2023-09-01,2023
202309,688,SRB,Serbia,103200.0,2023-09-01,2023
202309,690,SYC,Seychelles,28711.0,2023-09-01,2023
202309,694,SLE,Sierra Leone,18943.0,2023-09-01,2023
202309,699,IND,India,193164055.0,2023-09-01,2023
202309,702,SGP,Singapore,7969536.0,2023-09-01,2023
202309,703,SVK,Slovakia,128957742.0,2023-09-01,2023
202309,704,VNM,Viet Nam,229747414.0,2023-09-01,2023
202309,705,SVN,Slovenia,21710600.0,2023-09-01,2023
202309,710,ZAF,South Africa,95163642.0,2023-09-01,2023
202309,716,ZWE,Zimbabwe,1978572.0,2023-09-01,2023
202309,724,ESP,Spain,214864312.0,2023-09-01,2023
202309,728,SSD,South Sudan,7968.0,2023-09-01,2023
202309,729,SDN,Sudan,308522.0,2023-09-01,2023
202309,740,SUR,Suriname,80174.0,2023-09-01,2023
202309,752,SWE,Sweden,25951936.0,2023-09-01,2023
202309,757,CHE,Switzerland,4301817.0,2023-09-01,2023
202309,762,TJK,Tajikistan,1161317.0,2023-09-01,2023
202309,764,THA,Thailand,27244948.0,2023-09-01,2023
202309,768,TGO,Togo,646332.0,2023-09-01,2023
202309,780,TTO,Trinidad and Tobago,6138.0,2023-09-01,2023
202309,784,ARE,United Arab Emirates,17282996.0,2023-09-01,2023
202309,788,TUN,Tunisia,226240.0,2023-09-01,2023
202309,792,TUR,Türkiye,85640977.0,2023-09-01,2023
202309,795,TKM,Turkmenistan,372851.0,2023-09-01,2023
202309,800,UGA,Uganda,1411823.0,2023-09-01,2023
202309,804,UKR,Ukraine,5065083.0,2023-09-01,2023
202309,818,EGY,Egypt,6040859.0,2023-09-01,2023
202309,826,GBR,United Kingdom,247838947.0,2023-09-01,2023
202309,834,TZA,United Rep. of Tanzania,3064016.0,2023-09-01,2023
202309,842,USA,USA,1184731128.0,2023-09-01,2023
202309,854,BFA,Burkina Faso,619415.0,2023-09-01,2023
202309,858,URY,Uruguay,910237.0,2023-09-01,2023
202309,860,UZB,Uzbekistan,2506067.0,2023-09-01,2023
202309,862,VEN,Venezuela,14313.0,2023-09-01,2023
202309,887,YEM,Yemen,1627483.0,2023-09-01,2023
202309,894,ZMB,Zambia,105040.0,2023-09-01,2023
202309,899,_X ,"Areas, nes",171226.0,2023-09-01,2023
202310,4,AFG,Afghanistan,212769.0,2023-10-01,2023
202310,8,ALB,Albania,21199.0,2023-10-01,2023
202310,12,DZA,Algeria,182424.0,2023-10-01,2023
202310,24,AGO,Angola,1757654.0,2023-10-01,2023
202310,32,ARG,Argentina,2245729.0,2023-10-01,2023
202310,36,AUS,Australia,44433242.0,2023-10-01,2023
202310,40,AUT,Austria,33087259.0,2023-10-01,2023
202310,44,BHS,Bahamas,43324.0,2023-10-01,2023
202310,48,BHR,Bahrain,366.0,2023-10-01,2023
202310,50,BGD,Bangladesh,6363415.0,2023-10-01,2023
202310,52,BRB,Barbados,1810.0,2023-10-01,2023
202310,56,BEL,Belgium,137648338.0,2023-10-01,2023
202310,68,BOL,Bolivia (Plurinational State of),1085575.0,2023-10-01,2023
202310,70,BIH,Bosnia Herzegovina,98728.0,2023-10-01,2023
202310,76,BRA,Brazil,27986848.0,2023-10-01,2023
202310,84,BLZ,Belize,5155.0,2023-10-01,2023
202310,90,SLB,Solomon Isds,647900.0,2023-10-01,2023
202310,96,BRN,Brunei Darussalam,2549.0,2023-10-01,2023
202310,100,BGR,Bulgaria,3632902.0,2023-10-01,2023
202310,104,MMR,Myanmar,6024370.0,2023-10-01,2023
202310,108,BDI,Burundi,50559.0,2023-10-01,2023
202310,112,BLR,Belarus,230983.0,2023-10-01,2023
202310,116,KHM,Cambodia,259935.0,2023-10-01,2023
202310,120,CMR,Cameroon,5049153.0,2023-10-01,2023
202310,124,CAN,Canada,87088868.0,2023-10-01,2023
202310,140,CAF,Central African Rep.,5208.0,2023-10-01,2023
202310,144,LKA,Sri Lanka,306389.0,2023-10-01,2023
202310,148,TCD,Chad,736086.0,2023-10-01,2023
202310,152,CHL,Chile,19875804.0,2023-10-01,2023
202310,170,COL,Colombia,4779052.0,2023-10-01,2023
202310,178,COG,Congo,3638.0,2023-10-01,2023
202310,180,COD,Dem. Rep. of the Congo,1028389.0,2023-10-01,2023
202310,188,CRI,Costa Rica,160788.0,2023-10-01,2023
202310,191,HRV,Croatia,927443.0,2023-10-01,2023
202310,192,CUB,Cuba,13719.0,2023-10-01,2023
202310,196,CYP,Cyprus,22894.0,2023-10-01,2023
202310,203,CZE,Czechia,34574768.0,2023-10-01,2023
202310,204,BEN,Benin,2702914.0,2023-10-01,2023
202310,208,DNK,Denmark,1366021.0,2023-10-01,2023
202310,212,DMA,Dominica,1700.0,2023-10-01,2023
202310,214,DOM,Dominican Rep.,770449.0,2023-10-01,2023
202310,218,ECU,Ecuador,484451.0,2023-10-01,2023
202310,222,SLV,El Salvador,108726.0,2023-10-01,2023
202310,231,ETH,Ethiopia,2001359.0,2023-10-01,2023
202310,233,EST,Estonia,359874.0,2023-10-01,2023
202310,242,FJI,Fiji,32622.0,2023-10-01,2023
202310,246,FIN,Finland,64810240.0,2023-10-01,2023
202310,251,FRA,France,18306801.0,2023-10-01,2023
202310,258,PYF,French Polynesia,61553.0,2023-10-01,2023
202310,262,DJI,Djibouti,956765.0,2023-10-01,2023
202310,275,PSE,State of Palestine,295665.0,2023-10-01,2023
202310,276,DEU,Germany,562399372.0,2023-10-01,2023
202310,288,GHA,Ghana,78837.0,2023-10-01,2023
202310,296,KIR,Kiribati,251013.0,2023-10-01,2023
202310,300,GRC,Greece,1430568.0,2023-10-01,2023
202310,308,GRD,Grenada,1010.0,2023-10-01,2023
202310,320,GTM,Guatemala,383047.0,2023-10-01,2023
202310,324,GIN,Guinea,1927.0,2023-10-01,2023
202310,328,GUY,Guyana,20453.0,2023-10-01,2023
202310,332,HTI,Haiti,93397.0,2023-10-01,2023
202310,340,HND,Honduras,324195.0,2023-10-01,2023
202310,344,HKG,"China, Hong Kong SAR",84302865.0,2023-10-01,2023
202310,348,HUN,Hungary,74734619.0,2023-10-01,2023
202310,360,IDN,Indonesia,20423802.0,2023-10-01,2023
202310,364,IRN,Iran,4296.0,2023-10-01,2023
202310,368,IRQ,Iraq,3596697.0,2023-10-01,2023
202310,372,IRL,Ireland,1389201.0,2023-10-01,2023
202310,376,ISR,Israel,47130884.0,2023-10-01,2023
202310,380,ITA,Italy,273194410.0,2023-10-01,2023
202310,384,CIV,Côte d'Ivoire,232087.0,2023-10-01,2023
202310,388,JAM,Jamaica,1023753.0,2023-10-01,2023
202310,392,JPN,Japan,252596152.0,2023-10-01,2023
202310,398,KAZ,Kazakhstan,330335.0,2023-10-01,2023
202310,400,JOR,Jordan,5343167.0,2023-10-01,2023
202310,404,KEN,Kenya,1589994.0,2023-10-01,2023
202310,410,KOR,Rep. of Korea,531953268.0,2023-10-01,2023
202310,414,KWT,Kuwait,319749.0,2023-10-01,2023
202310,417,KGZ,Kyrgyzstan,52142.0,2023-10-01,2023
202310,418,LAO,Lao People's Dem. Rep.,13581.0,2023-10-01,2023
202310,422,LBN,Lebanon,3460277.0,2023-10-01,2023
202310,428,LVA,Latvia,82980.0,2023-10-01,2023
202310,430,LBR,Liberia,110007.0,2023-10-01,2023
202310,434,LBY,Libya,88159.0,2023-10-01,2023
202310,440,LTU,Lithuania,108952.0,2023-10-01,2023
202310,442,LUX,Luxembourg,11613.0,2023-10-01,2023
202310,446,MAC,"China, Macao SAR",20061.0,2023-10-01,2023
202310,450,MDG,Madagascar,658706.0,2023-10-01,2023
202310,454,MWI,Malawi,1158.0,2023-10-01,2023
202310,458,MYS,Malaysia,19468024.0,2023-10-01,2023
202310,462,MDV,Maldives,601098.0,2023-10-01,2023
202310,466,MLI,Mali,341344.0,2023-10-01,2023
202310,470,MLT,Malta,54486.0,2023-10-01,2023
202310,478,MRT,Mauritania,260815.0,2023-10-01,2023
202310,480,MUS,Mauritius,6974.0,2023-10-01,2023
202310,484,MEX,Mexico,64997142.0,2023-10-01,2023
202310,490,S19,"Other Asia, nes",41657736.0,2023-10-01,2023
202310,496,MNG,Mongolia,52216.0,2023-10-01,2023
202310,504,MAR,Morocco,1589464.0,2023-10-01,2023
202310,508,MOZ,Mozambique,701156.0,2023-10-01,2023
202310,512,OMN,Oman,161075.0,2023-10-01,2023
202310,516,NAM,Namibia,8411.0,2023-10-01,2023
202310,524,NPL,Nepal,713574.0,2023-10-01,2023
202310,527,O19,"Oceania, nes",112542.0,2023-10-01,2023
202310,528,NLD,Netherlands,290010111.0,2023-10-01,2023
202310,531,CUW,Curaçao,6891.0,2023-10-01,2023
202310,533,ABW,Aruba,948.0,2023-10-01,2023
202310,540,NCL,New Caledonia,134420.0,2023-10-01,2023
202310,554,NZL,New Zealand,1924370.0,2023-10-01,2023
202310,558,NIC,Nicaragua,310787.0,2023-10-01,2023
202310,566,NGA,Nigeria,17933823.0,2023-10-01,2023
202310,579,NOR,Norway,4161620.0,2023-10-01,2023
202310,586,PAK,Pakistan,8940204.0,2023-10-01,2023
202310,591,PAN,Panama,2667624.0,2023-10-01,2023
202310,598,PNG,Papua New Guinea,52728.0,2023-10-01,2023
202310,600,PRY,Paraguay,487462.0,2023-10-01,2023
202310,604,PER,Peru,3284148.0,2023-10-01,2023
202310,608,PHL,Philippines,13479228.0,2023-10-01,2023
202310,616,POL,Poland,119642063.0,2023-10-01,2023
202310,620,PRT,Portugal,3172846.0,2023-10-01,2023
202310,626,TLS,Timor-Leste,632.0,2023-10-01,2023
202310,634,QAT,Qatar,210587.0,2023-10-01,2023
202310,636,A79,"Rest of America, nes",92056.0,2023-10-01,2023
202310,642,ROU,Romania,1069796.0,2023-10-01,2023
202310,643,RUS,Russian Federation,25342204.0,2023-10-01,2023
202310,646,RWA,Rwanda,13530.0,2023-10-01,2023
202310,659,KNA,Saint Kitts and Nevis,6406.0,2023-10-01,2023
202310,662,LCA,Saint Lucia,4695.0,2023-10-01,2023
202310,682,SAU,Saudi Arabia,4601774.0,2023-10-01,2023
202310,686,SEN,Senegal,435415.0,2023-10-01,2023
202310,688,SRB,Serbia,79936.0,2023-10-01,2023
202310,690,SYC,Seychelles,455.0,2023-10-01,2023
202310,694,SLE,Sierra Leone,39078.0,2023-10-01,2023
202310,699,IND,India,153372291.0,2023-10-01,2023
202310,702,SGP,Singapore,17352583.0,2023-10-01,2023
202310,703,SVK,Slovakia,99210676.0,2023-10-01,2023
202310,704,VNM,Viet Nam,266850177.0,2023-10-01,2023
202310,705,SVN,Slovenia,18668535.0,2023-10-01,2023
202310,706,SOM,Somalia,773289.0,2023-10-01,2023
202310,710,ZAF,South Africa,89034175.0,2023-10-01,2023
202310,716,ZWE,Zimbabwe,599657.0,2023-10-01,2023
202310,724,ESP,Spain,220368500.0,2023-10-01,2023
202310,729,SDN,Sudan,255919.0,2023-10-01,2023
202310,752,SWE,Sweden,6630823.0,2023-10-01,2023
202310,757,CHE,Switzerland,2141318.0,2023-10-01,2023
202310,760,SYR,Syria,126180.0,2023-10-01,2023
202310,762,TJK,Tajikistan,1341.0,2023-10-01,2023
202310,764,THA,Thailand,22916858.0,2023-10-01,2023
202310,780,TTO,Trinidad and Tobago,28120.0,2023-10-01,2023
202310,784,ARE,United Arab Emirates,10228034.0,2023-10-01,2023
202310,788,TUN,Tunisia,43329.0,2023-10-01,2023
202310,792,TUR,Türkiye,81038036.0,2023-10-01,2023
202310,795,TKM,Turkmenistan,84147.0,2023-10-01,2023
202310,800,UGA,Uganda,145244.0,2023-10-01,2023
202310,804,UKR,Ukraine,6438104.0,2023-10-01,2023
202310,818,EGY,Egypt,5477522.0,2023-10-01,2023
202310,826,GBR,United Kingdom,125296243.0,2023-10-01,2023
202310,834,TZA,United Rep. of Tanzania,978166.0,2023-10-01,2023
202310,842,USA,USA,1450340792.0,2023-10-01,2023
202310,854,BFA,Burkina Faso,877334.0,2023-10-01,2023
202310,858,URY,Uruguay,264798.0,2023-10-01,2023
202310,860,UZB,Uzbekistan,580650.0,2023-10-01,2023
202310,862,VEN,Venezuela,51350.0,2023-10-01,2023
202310,882,WSM,Samoa,116.0,2023-10-01,2023
202310,887,YEM,Yemen,4238.0,2023-10-01,2023
202310,894,ZMB,Zambia,40498.0,2023-10-01,2023
202310,899,_X ,"Areas, nes",316570.0,2023-10-01,2023
202311,4,AFG,Afghanistan,365821.0,2023-11-01,2023
202311,8,ALB,Albania,160018.0,2023-11-01,2023
202311,12,DZA,Algeria,552040.0,2023-11-01,2023
202311,20,AND,Andorra,17.0,2023-11-01,2023
202311,24,AGO,Angola,118217.0,2023-11-01,2023
202311,28,ATG,Antigua and Barbuda,3900.0,2023-11-01,2023
202311,32,ARG,Argentina,1673650.0,2023-11-01,2023
202311,36,AUS,Australia,259371475.0,2023-11-01,2023
202311,40,AUT,Austria,27362895.0,2023-11-01,2023
202311,44,BHS,Bahamas,22708.0,2023-11-01,2023
202311,48,BHR,Bahrain,28747.0,2023-11-01,2023
202311,50,BGD,Bangladesh,5373073.0,2023-11-01,2023
202311,52,BRB,Barbados,22926.0,2023-11-01,2023
202311,56,BEL,Belgium,148000361.0,2023-11-01,2023
202311,64,BTN,Bhutan,11090.0,2023-11-01,2023
202311,68,BOL,Bolivia (Plurinational State of),377959.0,2023-11-01,2023
202311,70,BIH,Bosnia Herzegovina,289759.0,2023-11-01,2023
202311,72,BWA,Botswana,317780.0,2023-11-01,2023
202311,76,BRA,Brazil,36787546.0,2023-11-01,2023
202311,84,BLZ,Belize,7957.0,2023-11-01,2023
202311,90,SLB,Solomon Isds,104404.0,2023-11-01,2023
202311,96,BRN,Brunei Darussalam,220615.0,2023-11-01,2023
202311,100,BGR,Bulgaria,682890.0,2023-11-01,2023
202311,104,MMR,Myanmar,9646946.0,2023-11-01,2023
202311,112,BLR,Belarus,676843.0,2023-11-01,2023
202311,116,KHM,Cambodia,1441774.0,2023-11-01,2023
202311,120,CMR,Cameroon,6237477.0,2023-11-01,2023
202311,124,CAN,Canada,77699590.0,2023-11-01,2023
202311,136,CYM,Cayman Isds,2946808.0,2023-11-01,2023
202311,144,LKA,Sri Lanka,387464.0,2023-11-01,2023
202311,148,TCD,Chad,506353.0,2023-11-01,2023
202311,152,CHL,Chile,32065808.0,2023-11-01,2023
202311,170,COL,Colombia,2182635.0,2023-11-01,2023
202311,178,COG,Congo,68574.0,2023-11-01,2023
202311,180,COD,Dem. Rep. of the Congo,2793093.0,2023-11-01,2023
202311,188,CRI,Costa Rica,130860.0,2023-11-01,2023
202311,191,HRV,Croatia,363907.0,2023-11-01,2023
202311,192,CUB,Cuba,15562.0,2023-11-01,2023
202311,196,CYP,Cyprus,289305.0,2023-11-01,2023
202311,203,CZE,Czechia,27022051.0,2023-11-01,2023
202311,204,BEN,Benin,310407.0,2023-11-01,2023
202311,208,DNK,Denmark,2960777.0,2023-11-01,2023
202311,212,DMA,Dominica,86706.0,2023-11-01,2023
202311,214,DOM,Dominican Rep.,1435668.0,2023-11-01,2023
202311,218,ECU,Ecuador,522082.0,2023-11-01,2023
202311,222,SLV,El Salvador,66809.0,2023-11-01,2023
202311,231,ETH,Ethiopia,139356.0,2023-11-01,2023
202311,233,EST,Estonia,515932.0,2023-11-01,2023
202311,242,FJI,Fiji,639363.0,2023-11-01,2023
202311,246,FIN,Finland,75482553.0,2023-11-01,2023
202311,251,FRA,France,22732546.0,2023-11-01,2023
202311,258,PYF,French Polynesia,164269.0,2023-11-01,2023
202311,262,DJI,Djibouti,1478676.0,2023-11-01,2023
202311,266,GAB,Gabon,1240800.0,2023-11-01,2023
202311,270,GMB,Gambia,1207697.0,2023-11-01,2023
202311,275,PSE,State of Palestine,65654.0,2023-11-01,2023
202311,276,DEU,Germany,609045780.0,2023-11-01,2023
202311,288,GHA,Ghana,260632.0,2023-11-01,2023
202311,300,GRC,Greece,1146621.0,2023-11-01,2023
202311,320,GTM,Guatemala,918991.0,2023-11-01,2023
202311,324,GIN,Guinea,630971.0,2023-11-01,2023
202311,328,GUY,Guyana,66634.0,2023-11-01,2023
202311,332,HTI,Haiti,1013089.0,2023-11-01,2023
202311,340,HND,Honduras,205858.0,2023-11-01,2023
202311,344,HKG,"China, Hong Kong SAR",92205188.0,2023-11-01,2023
202311,348,HUN,Hungary,38449433.0,2023-11-01,2023
202311,360,IDN,Indonesia,34921748.0,2023-11-01,2023
202311,364,IRN,Iran,1370777.0,2023-11-01,2023
202311,368,IRQ,Iraq,666232.0,2023-11-01,2023
202311,372,IRL,Ireland,1814267.0,2023-11-01,2023
202311,376,ISR,Israel,17661593.0,2023-11-01,2023
202311,380,ITA,Italy,111380006.0,2023-11-01,2023
202311,384,CIV,Côte d'Ivoire,1323978.0,2023-11-01,2023
202311,388,JAM,Jamaica,495471.0,2023-11-01,2023
202311,392,JPN,Japan,247859774.0,2023-11-01,2023
202311,398,KAZ,Kazakhstan,257054.0,2023-11-01,2023
202311,400,JOR,Jordan,1852258.0,2023-11-01,2023
202311,404,KEN,Kenya,5228167.0,2023-11-01,2023
202311,410,KOR,Rep. of Korea,570412721.0,2023-11-01,2023
202311,414,KWT,Kuwait,319048.0,2023-11-01,2023
202311,417,KGZ,Kyrgyzstan,32022.0,2023-11-01,2023
202311,418,LAO,Lao People's Dem. Rep.,166235.0,2023-11-01,2023
202311,422,LBN,Lebanon,6763307.0,2023-11-01,2023
202311,426,LSO,Lesotho,49946.0,2023-11-01,2023
202311,428,LVA,Latvia,106112.0,2023-11-01,2023
202311,430,LBR,Liberia,174644.0,2023-11-01,2023
202311,434,LBY,Libya,1164543.0,2023-11-01,2023
202311,440,LTU,Lithuania,915860.0,2023-11-01,2023
202311,442,LUX,Luxembourg,9476.0,2023-11-01,2023
202311,446,MAC,"China, Macao SAR",106845.0,2023-11-01,2023
202311,450,MDG,Madagascar,1397846.0,2023-11-01,2023
202311,454,MWI,Malawi,142868.0,2023-11-01,2023
202311,458,MYS,Malaysia,21101625.0,2023-11-01,2023
202311,462,MDV,Maldives,696608.0,2023-11-01,2023
202311,466,MLI,Mali,546754.0,2023-11-01,2023
202311,470,MLT,Malta,47115.0,2023-11-01,2023
202311,478,MRT,Mauritania,15945.0,2023-11-01,2023
202311,480,MUS,Mauritius,49197.0,2023-11-01,2023
202311,484,MEX,Mexico,60013782.0,2023-11-01,2023
202311,490,S19,"Other Asia, nes",51026786.0,2023-11-01,2023
202311,496,MNG,Mongolia,69000.0,2023-11-01,2023
202311,498,MDA,Rep. of Moldova,70248.0,2023-11-01,2023
202311,504,MAR,Morocco,4067927.0,2023-11-01,2023
202311,508,MOZ,Mozambique,658206.0,2023-11-01,2023
202311,512,OMN,Oman,1245530.0,2023-11-01,2023
202311,516,NAM,Namibia,15340.0,2023-11-01,2023
202311,524,NPL,Nepal,163266.0,2023-11-01,2023
202311,527,O19,"Oceania, nes",17233.0,2023-11-01,2023
202311,528,NLD,Netherlands,213541094.0,2023-11-01,2023
202311,531,CUW,Curaçao,180005.0,2023-11-01,2023
202311,533,ABW,Aruba,704.0,2023-11-01,2023
202311,540,NCL,New Caledonia,155470.0,2023-11-01,2023
202311,548,VUT,Vanuatu,145638.0,2023-11-01,2023
202311,554,NZL,New Zealand,3968859.0,2023-11-01,2023
202311,558,NIC,Nicaragua,79158.0,2023-11-01,2023
202311,566,NGA,Nigeria,16481733.0,2023-11-01,2023
202311,579,NOR,Norway,3043318.0,2023-11-01,2023
202311,584,MHL,Marshall Isds,15360.0,2023-11-01,2023
202311,585,PLW,Palau,25828.0,2023-11-01,2023
202311,586,PAK,Pakistan,8797913.0,2023-11-01,2023
202311,591,PAN,Panama,2046955.0,2023-11-01,2023
202311,598,PNG,Papua New Guinea,96213.0,2023-11-01,2023
202311,600,PRY,Paraguay,513775.0,2023-11-01,2023
202311,604,PER,Peru,4950527.0,2023-11-01,2023
202311,608,PHL,Philippines,19897020.0,2023-11-01,2023
202311,616,POL,Poland,67953641.0,2023-11-01,2023
202311,620,PRT,Portugal,6718325.0,2023-11-01,2023
202311,626,TLS,Timor-Leste,3981.0,2023-11-01,2023
202311,634,QAT,Qatar,220094.0,2023-11-01,2023
202311,636,A79,"Rest of America, nes",182416.0,2023-11-01,2023
202311,642,ROU,Romania,725398.0,2023-11-01,2023
202311,643,RUS,Russian Federation,23123142.0,2023-11-01,2023
202311,646,RWA,Rwanda,47804.0,2023-11-01,2023
202311,662,LCA,Saint Lucia,47238.0,2023-11-01,2023
202311,678,STP,Sao Tome and Principe,2728.0,2023-11-01,2023
202311,682,SAU,Saudi Arabia,14023034.0,2023-11-01,2023
202311,686,SEN,Senegal,1390330.0,2023-11-01,2023
202311,688,SRB,Serbia,158724.0,2023-11-01,2023
202311,694,SLE,Sierra Leone,102353.0,2023-11-01,2023
202311,699,IND,India,135470587.0,2023-11-01,2023
202311,702,SGP,Singapore,16829913.0,2023-11-01,2023
202311,703,SVK,Slovakia,19989845.0,2023-11-01,2023
202311,704,VNM,Viet Nam,344767415.0,2023-11-01,2023
202311,705,SVN,Slovenia,44444240.0,2023-11-01,2023
202311,706,SOM,Somalia,1964235.0,2023-11-01,2023
202311,710,ZAF,South Africa,47424286.0,2023-11-01,2023
202311,716,ZWE,Zimbabwe,1589548.0,2023-11-01,2023
202311,724,ESP,Spain,141940807.0,2023-11-01,2023
202311,728,SSD,South Sudan,155332.0,2023-11-01,2023
202311,729,SDN,Sudan,627214.0,2023-11-01,2023
202311,740,SUR,Suriname,440278.0,2023-11-01,2023
202311,752,SWE,Sweden,6236956.0,2023-11-01,2023
202311,757,CHE,Switzerland,1545557.0,2023-11-01,2023
202311,760,SYR,Syria,128521.0,2023-11-01,2023
202311,764,THA,Thailand,41442003.0,2023-11-01,2023
202311,768,TGO,Togo,1872433.0,2023-11-01,2023
202311,776,TON,Tonga,2496.0,2023-11-01,2023
202311,780,TTO,Trinidad and Tobago,8117.0,2023-11-01,2023
202311,784,ARE,United Arab Emirates,11727653.0,2023-11-01,2023
202311,788,TUN,Tunisia,86630.0,2023-11-01,2023
202311,792,TUR,Türkiye,65234170.0,2023-11-01,2023
202311,796,TCA,Turks and Caicos Isds,2913.0,2023-11-01,2023
202311,800,UGA,Uganda,625726.0,2023-11-01,2023
202311,804,UKR,Ukraine,3641335.0,2023-11-01,2023
202311,818,EGY,Egypt,4721248.0,2023-11-01,2023
202311,826,GBR,United Kingdom,128056388.0,2023-11-01,2023
202311,834,TZA,United Rep. of Tanzania,2030551.0,2023-11-01,2023
202311,842,USA,USA,1471541009.0,2023-11-01,2023
202311,854,BFA,Burkina Faso,512337.0,2023-11-01,2023
202311,858,URY,Uruguay,336333.0,2023-11-01,2023
202311,860,UZB,Uzbekistan,570441.0,2023-11-01,2023
202311,862,VEN,Venezuela,411183.0,2023-11-01,2023
202311,882,WSM,Samoa,28342.0,2023-11-01,2023
202311,887,YEM,Yemen,171362.0,2023-11-01,2023
202311,894,ZMB,Zambia,644127.0,2023-11-01,2023
202311,899,_X ,"Areas, nes",36247.0,2023-11-01,2023
202312,4,AFG,Afghanistan,166192.0,2023-12-01,2023
202312,8,ALB,Albania,71470.0,2023-12-01,2023
202312,12,DZA,Algeria,969394.0,2023-12-01,2023
202312,24,AGO,Angola,212764.0,2023-12-01,2023
202312,32,ARG,Argentina,1241738.0,2023-12-01,2023
202312,36,AUS,Australia,85338022.0,2023-12-01,2023
202312,40,AUT,Austria,9239756.0,2023-12-01,2023
202312,44,BHS,Bahamas,152435.0,2023-12-01,2023
202312,48,BHR,Bahrain,13189.0,2023-12-01,2023
202312,50,BGD,Bangladesh,4500455.0,2023-12-01,2023
202312,52,BRB,Barbados,2982.0,2023-12-01,2023
202312,56,BEL,Belgium,100443571.0,2023-12-01,2023
202312,64,BTN,Bhutan,143907.0,2023-12-01,2023
202312,68,BOL,Bolivia (Plurinational State of),2291816.0,2023-12-01,2023
202312,72,BWA,Botswana,38549.0,2023-12-01,2023
202312,76,BRA,Brazil,49208305.0,2023-12-01,2023
202312,84,BLZ,Belize,41159.0,2023-12-01,2023
202312,96,BRN,Brunei Darussalam,3641.0,2023-12-01,2023
202312,100,BGR,Bulgaria,4717156.0,2023-12-01,2023
202312,104,MMR,Myanmar,6822511.0,2023-12-01,2023
202312,108,BDI,Burundi,117284.0,2023-12-01,2023
202312,112,BLR,Belarus,254055.0,2023-12-01,2023
202312,116,KHM,Cambodia,772180.0,2023-12-01,2023
202312,120,CMR,Cameroon,2032155.0,2023-12-01,2023
202312,124,CAN,Canada,78289899.0,2023-12-01,2023
202312,132,CPV,Cabo Verde,30950.0,2023-12-01,2023
202312,136,CYM,Cayman Isds,2436613.0,2023-12-01,2023
202312,140,CAF,Central African Rep.,826483.0,2023-12-01,2023
202312,144,LKA,Sri Lanka,567484.0,2023-12-01,2023
202312,148,TCD,Chad,1780231.0,2023-12-01,2023
202312,152,CHL,Chile,4222809.0,2023-12-01,2023
202312,170,COL,Colombia,2192255.0,2023-12-01,2023
202312,178,COG,Congo,6993.0,2023-12-01,2023
202312,180,COD,Dem. Rep. of the Congo,2948101.0,2023-12-01,2023
202312,188,CRI,Costa Rica,761917.0,2023-12-01,2023
202312,191,HRV,Croatia,1894174.0,2023-12-01,2023
202312,192,CUB,Cuba,511495.0,2023-12-01,2023
202312,196,CYP,Cyprus,39206.0,2023-12-01,2023
202312,203,CZE,Czechia,26510543.0,2023-12-01,2023
202312,204,BEN,Benin,204317.0,2023-12-01,2023
202312,208,DNK,Denmark,1485251.0,2023-12-01,2023
202312,212,DMA,Dominica,41068.0,2023-12-01,2023
202312,214,DOM,Dominican Rep.,1509211.0,2023-12-01,2023
202312,218,ECU,Ecuador,205903.0,2023-12-01,2023
202312,222,SLV,El Salvador,82674.0,2023-12-01,2023
202312,226,GNQ,Equatorial Guinea,92867.0,2023-12-01,2023
202312,231,ETH,Ethiopia,423001.0,2023-12-01,2023
