typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,17212500.0,False,5,u,17212500.0,False,1169940.0,False,0.0,False,,82265214.0,82265214.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,348,HUN,Hungary,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,16446200.0,False,5,u,16446200.0,False,2197500.0,False,0.0,False,,83509675.0,83509675.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3561820.0,False,5,u,3561820.0,False,852474.0,False,0.0,False,,26839203.0,26839203.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,364,IRN,Iran,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,352861.0,False,5,u,352861.0,False,24000.0,False,0.0,False,,375539.0,375539.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,368,IRQ,Iraq,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10194.0,False,5,u,10194.0,False,35734.0,False,0.0,False,,898368.0,898368.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,372,IRL,Ireland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,265685.0,False,5,u,265685.0,False,134583.0,False,0.0,False,,4034243.0,4034243.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,376,ISR,Israel,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,150155.0,False,5,u,150155.0,False,125570.0,False,0.0,False,,2831567.0,2831567.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1599290.0,False,5,u,1599290.0,False,3898780.0,False,0.0,False,,100833671.0,100833671.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,384,CIV,Côte d'Ivoire,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,14548.0,False,5,u,14548.0,False,6276.0,False,0.0,False,,151274.0,151274.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,388,JAM,Jamaica,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3817.0,False,5,u,3817.0,False,77694.0,False,0.0,False,,1262897.0,1262897.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,392,JPN,Japan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3567970.0,False,5,u,3567970.0,False,4335510.0,False,0.0,False,,170260717.0,170260717.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,398,KAZ,Kazakhstan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,38781.0,False,5,u,38781.0,False,27865.0,False,0.0,False,,894426.0,894426.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,400,JOR,Jordan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3546.0,False,5,u,3546.0,False,49942.0,False,0.0,False,,611805.0,611805.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,404,KEN,Kenya,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,189144.0,False,5,u,189144.0,False,99508.0,False,0.0,False,,1705133.0,1705133.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,29705900.0,False,5,u,29705900.0,False,17242600.0,False,0.0,False,,700672528.0,700672528.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,414,KWT,Kuwait,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13491.0,False,5,u,13491.0,False,4921.0,False,0.0,False,,191007.0,191007.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,417,KGZ,Kyrgyzstan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,800.0,False,5,u,800.0,False,6948.0,False,0.0,False,,75980.0,75980.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,296.0,False,5,u,296.0,False,1184.0,False,0.0,False,,1975.0,1975.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,422,LBN,Lebanon,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4013.0,False,5,u,4013.0,False,279923.0,False,0.0,False,,3863843.0,3863843.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,428,LVA,Latvia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1105.0,False,5,u,1105.0,False,87.0,False,0.0,False,,7610.0,7610.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,430,LBR,Liberia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,480.0,False,5,u,480.0,False,2409.0,False,0.0,False,,44756.0,44756.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,434,LBY,Libya,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4190.0,False,5,u,4190.0,False,27530.0,False,0.0,False,,833708.0,833708.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,440,LTU,Lithuania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,154104.0,False,5,u,154104.0,False,49952.0,False,0.0,False,,1874460.0,1874460.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,442,LUX,Luxembourg,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2547.0,False,5,u,2547.0,False,596.0,False,0.0,False,,38484.0,38484.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,446,MAC,"China, Macao SAR",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,566.0,False,5,u,566.0,False,167.0,False,0.0,False,,61545.0,61545.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,450,MDG,Madagascar,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,34434.0,False,5,u,34434.0,False,2332.0,False,0.0,False,,62138.0,62138.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,454,MWI,Malawi,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,146388.0,False,5,u,146388.0,False,18558.0,False,0.0,False,,497278.0,497278.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5622790.0,False,5,u,5622790.0,False,590099.0,False,0.0,False,,21635069.0,21635069.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,462,MDV,Maldives,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,259.0,False,5,u,259.0,False,219.0,False,0.0,False,,22522.0,22522.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,466,MLI,Mali,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1430.0,False,5,u,1430.0,False,90690.0,False,0.0,False,,2912687.0,2912687.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,470,MLT,Malta,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2435.0,False,5,u,2435.0,False,983.0,False,0.0,False,,41308.0,41308.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,473,A79,"LAIA, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,1.19,True,0.0,False,,34.0,34.0,4,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,478,MRT,Mauritania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1544.0,False,5,u,1544.0,False,663.0,False,0.0,False,,13128.0,13128.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,480,MUS,Mauritius,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1727.0,False,5,u,1727.0,False,4939.0,False,0.0,False,,116878.0,116878.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,484,MEX,Mexico,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3755790.0,False,5,u,3755790.0,False,929522.0,False,0.0,False,,25290048.0,25290048.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2214159.0,False,5,u,2214159.0,False,684780.0,False,0.0,False,,30910043.0,30910043.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,496,MNG,Mongolia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4.0,False,5,u,4.0,False,40.0,False,0.0,False,,128.0,128.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,498,MDA,Rep. of Moldova,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2165.0,False,5,u,2165.0,False,18258.0,False,0.0,False,,424596.0,424596.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,499,MNE,Montenegro,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,32.0,False,5,u,32.0,False,12.0,False,0.0,False,,249.0,249.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,504,MAR,Morocco,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,214620.0,False,5,u,214620.0,False,142021.0,False,0.0,False,,2344517.0,2344517.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,508,MOZ,Mozambique,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1485.0,False,5,u,1485.0,False,47429.0,False,0.0,False,,1105834.0,1105834.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,512,OMN,Oman,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1987.0,False,5,u,1987.0,False,10457.0,False,0.0,False,,238782.0,238782.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1373.0,False,5,u,1373.0,False,301.0,False,0.0,False,,5567.0,5567.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,524,NPL,Nepal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,55.0,False,5,u,55.0,False,1815.0,False,0.0,False,,3001.0,3001.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2984090.0,False,5,u,2984090.0,False,14163200.0,False,0.0,False,,416358870.0,416358870.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,531,CUW,Curaçao,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,374.0,False,5,u,374.0,False,1128.0,False,0.0,False,,14289.0,14289.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,540,NCL,New Caledonia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8047.0,False,5,u,8047.0,False,263243.0,False,0.0,False,,7444994.0,7444994.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,27796.0,False,5,u,27796.0,False,70518.0,False,0.0,False,,1777901.0,1777901.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,558,NIC,Nicaragua,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1742.0,False,5,u,1742.0,False,17684.0,False,0.0,False,,532299.0,532299.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,779219.0,False,5,u,779219.0,False,368887.0,False,0.0,False,,8728748.0,8728748.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,579,NOR,Norway,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,145539.0,False,5,u,145539.0,False,167982.0,False,0.0,False,,6823083.0,6823083.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,586,PAK,Pakistan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,487729.0,False,5,u,487729.0,False,135002.0,False,0.0,False,,4666185.0,4666185.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,591,PAN,Panama,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12338.0,False,5,u,12338.0,False,124359.0,False,0.0,False,,2679406.0,2679406.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,598,PNG,Papua New Guinea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,856.0,False,5,u,856.0,False,40439.0,False,0.0,False,,615306.0,615306.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,600,PRY,Paraguay,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1087.0,False,5,u,1087.0,False,3391.0,False,0.0,False,,70187.0,70187.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,604,PER,Peru,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,45178.0,False,5,u,45178.0,False,103652.0,False,0.0,False,,3193523.0,3193523.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,309013.0,False,5,u,309013.0,False,441676.0,False,0.0,False,,9557211.0,9557211.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8202460.0,False,5,u,8202460.0,False,2049700.0,False,0.0,False,,68023915.0,68023915.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,620,PRT,Portugal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,164642.0,False,5,u,164642.0,False,140308.0,False,0.0,False,,7283890.0,7283890.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,626,TLS,Timor-Leste,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,440.0,False,5,u,440.0,False,158.0,False,0.0,False,,3230.0,3230.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,18177.0,False,5,u,18177.0,False,5582.0,False,0.0,False,,293855.0,293855.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,642,ROU,Romania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,157840.0,False,5,u,157840.0,False,140115.0,False,0.0,False,,5879061.0,5879061.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,643,RUS,Russian Federation,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1374680.0,False,5,u,1374680.0,False,1034410.0,False,0.0,False,,32863188.0,32863188.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,646,RWA,Rwanda,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,52940.0,False,5,u,52940.0,False,36997.0,False,0.0,False,,944152.0,944152.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,659,KNA,Saint Kitts and Nevis,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,16.0,False,5,u,16.0,False,1456.0,False,0.0,False,,27600.0,27600.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,674,SMR,San Marino,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5000.0,False,5,u,5000.0,False,730.0,False,0.0,False,,11650.0,11650.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,678,STP,Sao Tome and Principe,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,29.0,False,5,u,29.0,False,1163.0,False,0.0,False,,36250.0,36250.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,265618.0,False,5,u,265618.0,False,2507730.0,False,0.0,False,,56625059.0,56625059.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,686,SEN,Senegal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5219.0,False,5,u,5219.0,False,2605.0,False,0.0,False,,52516.0,52516.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,688,SRB,Serbia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,16819.0,False,5,u,16819.0,False,2981.0,False,0.0,False,,65580.0,65580.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,694,SLE,Sierra Leone,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,70820.0,False,5,u,70820.0,False,9222.0,False,0.0,False,,175270.0,175270.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,699,IND,India,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,59047500.0,False,5,u,59047500.0,False,9026940.0,False,0.0,False,,225682975.0,225682975.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,983107.0,False,5,u,983107.0,False,97243.0,False,0.0,False,,7221236.0,7221236.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,703,SVK,Slovakia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,168690.0,False,5,u,168690.0,False,1070260.0,False,0.0,False,,40812929.0,40812929.0,0,True,False
C,M,20230101,2023,1,202301,156,CHN,China,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,40729300.0,False,5,u,40729300.0,False,4766180.0,False,0.0,False,,229166114.0,229166114.0,0,True,False
